ID;Fornecedor;Série;Número;Parc.;Vencimento;CCL;ObservaçãoOriginal;PLACA TRATATIVA;OPERAÇÃO;TIPO DO VEÍCULO;OBSERVAÇÃO DEFINITIVA;DATA DEFINITIVA MULTA;DATA CRIPTOGRAFADA;Vlr. Total;Vlr. Baixa;Vlr. Saldo;Mês / Ano Venc.
376451;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44646852;01/01/2025;03/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAX9E96- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 09/04/2025 15:19 ;TAX9E96;JBS S/A - ITAPETINGA  02.916.265/0112-85;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;09/04/2025;45756;78,1;78,1;0;01/06/2025
376458;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;1163083;01/01/2025;03/06/2025;MULTAS DE TRÂNSITO;TAS4F63- MULTA POR N IDENTIFICAÇÃO- 24/04/2025 15:48;TAS4F63;JBS SA - INDAIATUBA 02.916.265/0391-04;;MULTA POR N IDENTIFICAÇÃO;24/04/2025;45771;156,2;156,2;0;01/06/2025
376468;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;1163233;01/01/2025;03/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SES3D46- MULTA NIC- 24/04/2025 15:51;SES3D46;NÃO LOCALIZADA;;MULTA NIC;24/04/2025;45771;156,2;156,2;0;01/06/2025
376477;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;485929;01/01/2025;03/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GGU9I24- MULTA NIC - 09/01/2025 07:36;GGU9I24;ARCOR DO BRASIL LTDA 54.360.656/0017-01;;MULTA NIC;09/01/2025;45666;208,25;208,25;0;01/06/2025
376550;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43313660;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FZJ6266- TRANSITAR EM VELOC SUP PERMIT 20%- 12/01/2025 16:33;FZJ6266;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOC SUP PERMIT 20%;12/01/2025;45669;78,1;78,1;0;01/06/2025
376577;COMPANHIA DE ENGENHARIA DE TRAFEGO;SIB;9692842;01/01/2025;03/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GIQ5F41- AVANÇAR O SINAL VERMELHP DO SEMAFORO- 22/01/2025 07:25;GIQ5F41;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;AVANÇAR O SINAL VERMELHP DO SEMAFORO;22/01/2025;45679;296,4;296,4;0;01/06/2025
376598;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43380502;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHA3E93- VELOCIDADE SUP A MAX PERMIT 20 E 50%- 17/01/2025 12:23;GHA3E93;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;VELOCIDADE SUP A MAX PERMIT 20 E 50%;17/01/2025;45674;117,14;117,14;0;01/06/2025
376629;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1Q;9240067;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GEO7D02- TRANSITAR EM VELOCIDADE SUP A MAX PERMT EM 20%- 25/01/2025 18:20;GEO7D02;AGIONMIX 34.516.886/0001-42;;TRANSITAR EM VELOCIDADE SUP A MAX PERMT EM 20%;25/01/2025;45682;131,46;131,46;0;01/06/2025
376643;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43381760;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GH3E93- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 17/01/2025 14:15;VERIFICAR;NÃO LOCALIZADA;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;17/01/2025;45674;78,1;78,1;0;01/06/2025
376652;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43397971;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ATW1118- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 18/01/2025 08:44;ATW1118;FLORA PRODUTOS DE HIGIENE E LIMPEZA SA 08.505.736/0003-95;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;18/01/2025;45675;78,1;78,1;0;01/06/2025
376668;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;43409091;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FEJ4G65- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 19/01/2025 06:03;FEJ4G65;FRISA FRIG RIO DOCE S/A FAZ CARAIPE 27.497.684/0013-79;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;19/01/2025;45676;78,1;78,1;0;01/06/2025
376676;MUNICIPIO DE CASCAVEL;R;422557;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;BEZ9H71- AVANÇAR SINAL VERMELHO- 01/02/2025 09:04;BEZ9H71;BAGLEY DO BRASIL ALIMENTOS LTDA 06.042.467/0019-00;;AVANÇAR SINAL VERMELHO;01/02/2025;45689;296,4;296,4;0;01/06/2025
376693;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DH;4052001;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FYR0G86- DEIXAR DE CONSERVAR O VEICULO- 07/02/2025 07:44;FYR0G86;FRIMESA - BAURU 77.595.395/0053-78;;DEIXAR DE CONSERVAR O VEICULO;07/02/2025;45695;131,46;131,46;0;01/06/2025
376708;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1U;56848;01/01/2025;04/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FQS2C24- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 01/02/2025 07:55;FQS2C24;SOLUTION PANI 19.307.829/0001-60;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;01/02/2025;45689;131,46;131,46;0;01/06/2025
377851;DEPARTAMENTO DE POLICIA FEDERAL - SUPERINTENDENCIA REGIONAL DO MS.;N;1961301;01/01/2025;10/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAK1E21- CONDUZIR VEIC DE TRANSP PASSAG OU CARGA EM DESACORD- 07/04/2025 06:45;TAK1E21;JBS S.A.- CPG CAMPO GRANDE 02.916.265/0004-02;;CONDUZIR VEIC DE TRANSP PASSAG OU CARGA EM DESACORD;07/04/2025;45754;104,12;104,12;0;01/06/2025
377867;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44713356;01/01/2025;10/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAO7J38- TRANSITAR EM VEL SUP MAX 20%- 13/04/2025 14:09;TAO7J38;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VEL SUP MAX 20%;13/04/2025;45760;78,1;78,1;0;01/06/2025
377977;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;Z;698773;01/01/2025;10/06/2025;MULTAS DE TRÂNSITO;FJI2I15- CONDUZIR VEIC C/ DEFEITP NO SIST DE ILUMINAÇÃO- 20/04/2025 09:54;FJI2I15;C.VALE - COOPERATIVA AGROINDUSTRIAL 77.863.223/0043-66;;CONDUZIR VEIC;20/04/2025;45767;78,1;78,1;0;01/06/2025
378447;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;T;725656042;01/01/2025;10/06/2025;MULTAS DE TRÂNSITO;SEP1C55- CONDUZIR VEICULO EM MAU ESTADO- 11/05/2025 17:25;SEP1C55;JBS S/A - DIAMANTINO 02.916.265/0104-75;;CONDUZIR VEICULO EM MAU ESTADO;11/05/2025;45788;203,35;203,35;0;01/06/2025
378609;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DEER-MG;AL;2601588;01/01/2025;11/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FED6G96- TRANSITAR EM VELOCIDADE SUP A MAXMIMA PERMITIDA EM ATÉ 20%- 18/04/2025 08:11;FED6G96;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM VELOCIDADE SUP A MAXMIMA PERMITIDA EM ATÉ 20%;18/04/2025;45765;78,1;78,1;0;01/06/2025
378612;DEPARTAMENTO DE ESTRADAS DE RODAGEM DE GOIAS;R;28815505;01/01/2025;11/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;AAM5443- TRANSITAR EM VELOCIDADE SUP A MAX 20%- 14/04/2025 17:44;AAM5443;NÃO LOCALIZADA;;TRANSITAR EM VELOCIDADE SUP A MAX 20%;14/04/2025;45761;78,1;78,1;0;01/06/2025
378813;COMPANHIA DE ENGENHARIA DE TRAFEGO;3ZA;1003676;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO;GIA7D28- TRANSITAR EM LOCAL/HOR N PERMIT- 31/07/2025 12:15;GIA7D28;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;31/07/2025;45869;139,38;139,38;0;01/06/2025
378833;COMPANHIA DE ENGENHARIA DE TRAFEGO;8ZA;1111753;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO;GIA7D28- TRANSITAR EM LOCAL/HORARIO NÃO PERMIT - 23/01/2025 16:31;GIA7D28;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;23/01/2025;45680;131,46;131,46;0;01/06/2025
378839;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;430688106;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GIA7D28- MULTA NIC- 28/01/2025 11:46;GIA7D28;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;MULTA NIC;28/01/2025;45685;599,5;599,5;0;01/06/2025
378853;COMPANHIA DE ENGENHARIA DE TRAFEGO;4ZA;1006695;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO;FOI2D26- TRANSITAR EM LOCAL/HOR- 11/02/2025 12:42;FOI2D26;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;11/02/2025;45699;131,46;131,46;0;01/06/2025
378854;COMPANHIA DE ENGENHARIA DE TRAFEGO;6ZA;1183176;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FOI2D26- TRANSITAR EM LOCALHOR - 12/02/2025 07:24;FOI2D26;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOCALHOR;12/02/2025;45700;131,46;131,46;0;01/06/2025
378865;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;N;1885027;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO;SFH3G88- MULTA NIC- 09/04/2025 09:00;SFH3G88;JBS S/A - ITAPETINGA  02.916.265/0112-85;;MULTA NIC;09/04/2025;45756;156,18;156,18;0;01/06/2025
378894;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;NIC;954163;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO;CSK8H95- MULTA NIC- 11/04/2025 01:47;CSK8H95;COMPANHIA DE ALIMENTOS UNIAVES 07.144.671/0001-75;;MULTA NIC;11/04/2025;45758;352,16;352,16;0;01/06/2025
378899;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;N;2020810;01/01/2025;12/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SEX2B55- DEIXAR O PASSAGEIRO DE USAR O CINTO DE SEGU- 15/04/2025 10:14;SEX2B55;JBS S.A. - NOVA ANDRADINA 02.916.265/0202-76;;DEIXAR O PASSAGEIRO DE USAR O CINTO DE SEGU;15/04/2025;45762;117,13;117,13;0;01/06/2025
379195;DEPARTAMENTO DE ESTRADAS DE RODAGEM;J;430312409;01/01/2025;13/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GAL8C32- MULTA NIC- 06/05/2025 04:32;GAL8C32;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;06/05/2025;45783;156,19;156,19;0;01/06/2025
379417;DEPARTAMENTO DE ESTRADAS DE RODAGEM DE GOIAS;NW;543622;01/01/2025;16/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;BEN3J95- TRANSITAR EM UMA VEL SUP A MAX PERMIT 20%- 31/03/2025 10:39;BEN3J95;PRATI DONADUZZI E CIA LTDA 73.856.593/0001-66;;TRANSITAR EM UMA VEL SUP A MAX PERMIT 20%;31/03/2025;45747;78,1;78,1;0;01/06/2025
379433;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL;FC;842188;01/01/2025;16/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GFL5I02- TRANSITAR EM VELOCIDADE SUP A 20%- 02/04/2025 12:48;GFL5I02;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM VELOCIDADE SUP A 20%;02/04/2025;45749;78,1;78,1;0;01/06/2025
379465;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;Z;708759;01/01/2025;16/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ELP1C62- DIRIGIR VEICULO COM APENAS UMA DAS MÃOS- 01/05/2025;ELP1C62;AGIONMIX 34.516.886/0001-42;;DIRIGIR VEICULO COM APENAS UMA DAS MÃOS;01/05/2025;45778;78,1;78,1;0;01/06/2025
379466;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;Z;702152;01/01/2025;16/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHN2H24- DEIXAR DE ADENTRAR AS AREAS DESTINADAS- 30/04/2025;GHN2H24;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;DEIXAR DE ADENTRAR AS AREAS DESTINADAS;30/04/2025;45777;117,14;117,14;0;01/06/2025
379600;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;S;44729018;01/01/2025;23/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;BAQ5134- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT- 20%- 14/04/2025 07:15;BAQ5134;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;14/04/2025;45761;78,1;78,1;0;01/06/2025
379706;COMPANHIA DE ENGENHARIA DE TRAFEGO;7ZA;1030560;01/01/2025;14/07/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FOI2D26- TRANSITAR EM LOCAL/HORARIO NÃO PERMITIDO- 16/04/2025 15:15;FOI2D26;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;16/04/2025;45763;78,1;78,1;0;01/07/2025
379729;DEPARTAMENTO DE ESTRADAS DE RODAGEM;C;480146974;01/01/2025;07/07/2025;MULTAS DE TRÂNSITO;BAL5313- MULTA NIC- 31/03/2025 07:00;BAL5313;MARFRIG - PROMISSAO I 03.853.896/0003-01;;MULTA NIC;31/03/2025;45747;208,26;208,26;0;01/07/2025
379783;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;K;177361;01/01/2025;14/07/2025;MULTAS DE TRÂNSITO;DEE8G42- TRANSITAR EM LOCAL/HOR NÃO PERMIT- 20/03/2025 11:01;DEE8G42;NÃO LOCALIZADA;;TRANSITAR EM LOC;20/03/2025;45736;78,1;78,1;0;01/07/2025
379787;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;NIC;64618;01/01/2025;24/06/2025;MULTAS DE TRÂNSITO;DEE8G42- MULTA NIC- 09/05/2025 00:57;DEE8G42;NÃO LOCALIZADA;;MULTA NIC;09/05/2025;45786;156,19;156,19;0;01/06/2025
379790;SSP DEPARTAMENTO ESTADUAL DE TRANSITO DE MS;HF;80732;01/01/2025;18/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;SEY7I43- TRANSITAR EM LOCAL/HORARIO NÃO PERMIT- 06/05/2025 16:48;SEY7I43;JBS S.A. - NOVA ANDRADINA 02.916.265/0202-76;;TRANSITAR EM LOC;06/05/2025;45783;78,09;78,09;0;01/06/2025
380658;DEPARTAMENTO DE ESTRADAS DE RODAGEM;1DI;1880611;01/01/2025;23/06/2025;MULTAS DE TRÂNSITO;SFN8C33- TRANSITAR EM LOCAL/HORARIO NÃO PERMIT PELA REGUL- 07/05/2025 12:32;SFN8C33;LAR COOPERATIVA AGROINDUSTRIAL - CASCAVEL 77.752.293/0142-29;;TRANSITAR EM LOC;07/05/2025;45784;78,1;78,1;0;01/06/2025
380687;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44921297;01/01/2025;24/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ATW1118- TRANSITAR EM VEL SUP A MAX PERMIT 20%- 24/04/2025 14:41;ATW1118;AB BRASIL IND E COM DE ALIM LTDA 60.934.551/0009-01;;TRANSITAR EM VEL SUP A MAX PERMIT 20%;24/04/2025;45771;78,1;78,1;0;01/06/2025
380752;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44954385;01/01/2025;24/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FRV3093- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 26/04/2025 14:31;FRV3093;FRISA FRIGORIFICO RIO DOCE S/A - NANUQUE  27.497.684/0007-20;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;26/04/2025;45773;117,14;117,14;0;01/06/2025
380758;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44957112;01/01/2025;24/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAI2H65- TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%- 26/04/2025 18:21;TAI2H65;JBS S.A. NAVIRAI 02.916.265/0076-87;;TRANSITAR EM VELOCIDADE SUP A MAX PERMIT 20%;26/04/2025;45773;78,1;78,1;0;01/06/2025
380764;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44889268;01/01/2025;24/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHM2C51- TRANSITAR EM VELOCIDADE SUP A 20%- 22/04/2025 08:13;GHM2C51;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VELOCIDADE SUP A 20%;22/04/2025;45769;78,1;78,1;0;01/06/2025
380771;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;44850196;01/01/2025;24/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FHC2694- TRANSITAR EM VEL20%- 20/04/2025 13:49;FHC2694;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VEL20%;20/04/2025;45767;78,1;78,1;0;01/06/2025
381285;DEPARTAMENTO DE EDIFICACOES E DE RODOVIAS DO ESTADO DO ESPIRITO SANTO - DER-ES;VT;366017;01/01/2025;25/06/2025;MULTAS DE TRÂNSITO;FED6G96- TRANSITAR EM LOCAL/HORARIO NÃO PERMIT- 06/05/2025 15:44;FED6G96;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;06/05/2025;45783;78,1;78,1;0;01/06/2025
381525;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;N;1948525;01/01/2025;26/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAL4J21- MULTA NIC- 23/04/2025 09:00;TAL4J21;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;23/04/2025;45770;234,28;234,28;0;01/06/2025
381681;DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES;S;45104424;01/01/2025;26/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FUC7I56- TRANSITAR EM VEL SUP A MAX PERMITID ATE 20%- 05/05/25- 14:21;FUC7I56;FORTUNCERES S.A. 52.168.923/0002-31;;TRANSITAR EM VEL SUP A MAX PERMITID ATE 20%;05/05/2025;45782;78,1;78,1;0;01/06/2025
381702;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;2030591;01/01/2025;26/06/2025;MULTAS DE TRÂNSITO;TAP1C30- MULTA NIC- 15/04/2025- 16:02;TAP1C30;JBS SA - INDAIATUBA 02.916.265/0391-04;;MULTA NIC;15/04/2025;45762;156,19;156,19;0;01/06/2025
381969;DEPARTAMENTO DE ESTRADAS DE RODAGEM;N;440075007;01/01/2025;30/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;QNX1J76- MULTA NIC- 15/06/2025 07:00;QNX1J76;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;MULTA NIC;15/06/2025;45823;283,25;283,25;0;01/06/2025
382007;COMPANHIA DE ENGENHARIA DE TRAFEGO;6CA;1013701;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;FWK0B76-DEIXAR CONSERVAR VEICULO NA FAIXA-6CA1013701-29/04/2025 18:16;FWK0B76;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;DEIXAR CONSERVAR VEICULO NA FAIXA6CA1013701;29/04/2025;45776;78,1;78,1;0;01/06/2025
382065;COMPANHIA DE ENGENHARIA DE TRAFEGO;4ZA;1014267;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO;FOI2D26-TRANSITAR EM LOCAL/HORARIO NAO PERMITIDO-16/04/2025 11:30;FOI2D26;TEXTIL CANATIBA LTDA 56.723.091/0001-48;;TRANSITAR EM LOC;16/04/2025;45763;78,1;78,1;0;01/06/2025
382066;DEPARTAMENTO ESTADUAL DE TRANSITO;DT00VT10T;8;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GEA9I56- ULTRAPASSAR PELA CONTRAMÃO - 05/06/2025 15:11;GEA9I56;JBS S/A - DIAMANTINO 02.916.265/0104-75;;ULTRAPASSAR PELA CONTRAMÃO;05/06/2025;45813;1173;1173;0;01/06/2025
382082;DEPARTAMENTO ESTADUAL DE TRANSITO;F;433895780;01/01/2025;26/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GEA9I56- TRANSITAR EM VELOCIDADE SUO A MAX PERMIT EM 20%- 04/03/2025 13:07;GEA9I56;JBS S/A - DIAMANTINO 02.916.265/0104-75;;TRANSITAR EM VELOCIDADE SUO A MAX PERMIT EM 20%;04/03/2025;45720;156,18;156,18;0;01/06/2025
382085;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;N;2324105;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO;GEA9I56- CONDUZIR O VEIC COM EQUIP OBRIGATORIO- 10/06/2025 10:05;GEA9I56;JBS S/A - DIAMANTINO 02.916.265/0104-75;;CONDUZIR O VEIC COM EQUIP OBRIGATORIO;10/06/2025;45818;156,18;156,18;0;01/06/2025
382088;DEPARTAMENTO DE ESTRADAS DE RODAGEM;R;5784931;01/01/2025;18/08/2025;MULTAS DE TRÂNSITO;"FCI7F85-TRANSITAR EM LOCAL/HORARIO NAO PERMITID-	02/04/2025 09:34";FCI7F85;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;TRANSITAR EM LOC;02/04/2025;45749;131,46;131,46;0;01/08/2025
382272;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;NIC;1757242;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO;SEP1C54- MULTA POR NÃO IDENTIFICAÇÃO- 26/04/2025 01:06;SEP1C54;JBS S.A. NAVIRAI 02.916.265/0076-87;;MULTA POR NÃO IDENTIFICAÇÃO;26/04/2025;45773;156,19;156,19;0;01/06/2025
382307;COMPANHIA DE ENGENHARIA DE TRAFEGO;6ZA;1266811;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO;TBH5G27- TRANSITAR EM LOCAL/ HORARIO NÃO PERMIT - 02/05/2025 08:07 ;TBH5G27;NÃO LOCALIZADA;;TRANSITAR EM LOC;02/05/2025;45779;78,1;78,1;0;01/06/2025
382340;DEPARTAMENTO ESTADUAL DE TRANSITO;AA;30013663;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO;EJX6H96- DEIXAR DE INDICAR C/ ANTECEDENCIA- 20/05/2025 07:03;EJX6H96;SOLUTION PANI 19.307.829/0001-60;;DEIXAR DE INDICAR;20/05/2025;45797;117,13;117,13;0;01/06/2025
382349;DEPARTAMENTO ESTADUAL DE TRANSITO;D;8178831;01/01/2025;27/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;ELO5D02- MULTA NIC- 04/04/2025 15:00;ELO5D02;AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA 60.934.551/0004-05;;MULTA NIC;04/04/2025;45751;156,19;156,19;0;01/06/2025
382544;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;J;1511048;01/01/2025;30/06/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAW4D57- TRANSITAR EM VEL SUP A MAX 20%- 21/04/2025 08:39;TAW4D57;LAR COOPERATIVA AGROINDUSTRIAL - CASCAVEL 77.752.293/0142-29;;TRANSITAR EM VEL SUP A MAX 20%;21/04/2025;45768;78,09;78,09;0;01/06/2025
382713;SSP DEPARTAMENTO ESTADUAL DE TRANSITO DE MS;1SS;39195;01/01/2025;04/07/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;TAI2H65- AVANÇAR O SINAL VERMELHO- 07/03/2025  17:36;TAI2H65;JBS S.A. - NOVA ANDRADINA 02.916.265/0202-76;;AVANÇAR O SINAL VERMELHO;07/03/2025;45723;234,77;234,77;0;01/07/2025
382715;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;S;44134627;01/01/2025;01/07/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHM2C51- TRANSITAR EM VEL SUP A MAX PERMITIDA EM 20%- 10/03/2025 13:06;GHM2C51;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VEL SUP A MAX PERMITIDA EM 20%;10/03/2025;45726;104,13;104,13;0;01/07/2025
382717;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA;S;44142983;01/01/2025;01/07/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;GHM2C51- TRANSITAR EM VEL SUP A MAX 20%- 11/03/2025 10:56;GHM2C51;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;TRANSITAR EM VEL SUP A MAX 20%;11/03/2025;45727;78,1;78,1;0;01/07/2025
382772;DEPARTAMENTO ESTADUAL DE TRANSITO;D;8195381;01/01/2025;07/07/2025;MULTAS DE TRÂNSITO CONTA MOTORISTA;CUI5H03- MULTA NIC- 22/04/2025 15:00;CUI5H03;LAR COOPERATIVA AGROINDUSTRIAL - MATELANDIA 77.752.293/0060-48;;MULTA NIC;22/04/2025;45769;156,19;156,19;0;01/07/2025
